0.7732561452008848,0.5141765481106728,0.5042283996217138,0.9963654815080226,0.008068238751713683,1.0,0.0,
0.7128075308974704,0.5017044941704067,0.5120754671504211,0.9986096105219779,0.012162023865812496,1.0,0.0,
0.8960868817654446,0.4775643386808313,0.5009099702543555,0.9980864058153386,0.012425254352164534,1.0,0.0,
0.8721875250220193,0.5114864315892103,0.4882492957336816,0.9978144138785779,0.010782110066049004,1.0,0.0,
0.12365717509111615,0.5107061700491032,0.4938368257197992,0.9988277494789518,0.0021952716714703888,1.0,0.0,
0.11132272439723694,0.4767543374732658,0.5028630835673746,0.9987668030250639,0.0022885013800722155,-38.0,0.0,
0.11329645705473959,0.48305066443086053,0.4988208596397181,0.9987595600880634,0.002103408929419523,-4.0,0.0,
0.1144374026341878,0.47738252189644903,0.497136399546354,0.9988001430309997,0.002342701779787849,-4.0,0.0,
0.12460583530917503,0.5123373116755977,0.49502933573262115,0.9986322733355213,0.0021810857474256636,0.0,0.0,
0.8604432034785465,0.5104457195991662,0.48758170154167524,0.9984254863568183,0.013283013641314286,1.0,0.0,
0.7942331369272712,0.47718633747436634,0.4765188827637393,0.9986244519591634,0.014119361440642983,-7.0,0.0,
0.7728120867766367,0.4821678481558811,0.48951394203099113,0.9986394844619211,0.01310317780214584,1.0,0.0,
0.9194766822017119,0.4928328696235446,0.5095585317108852,0.9979774352046508,0.012466529158564983,1.0,0.0,
0.9035636238761239,0.4817920652126392,0.4793511814374732,0.9971047056097431,0.010429801410964208,1.0,0.0,
0.12805086747302713,0.4948981933262713,0.4969600938063339,0.9975642614096736,0.0015359508203327775,1.0,0.0,
0.2520666085148115,0.47997969674623814,0.4775575991733868,0.9977053783674309,0.0032518803420143213,1.0,0.0,
0.10821168844632754,0.48555794647755324,0.4907773691344287,0.998242241111108,0.001492274213598489,-20.0,0.0,
0.8808031522468143,0.48003752961257207,0.4969081172867121,0.9975040647244274,0.011012970675425539,1.0,0.0,
0.7770943734127974,0.48349693837363417,0.5020586845862726,0.9974461266027526,0.009365371676489953,1.0,0.0,
0.10887559664068637,0.48324558265532935,0.489195718657134,0.9981565203955902,0.0015244418658767148,1.0,0.0,
0.11659811021449755,0.4953326264872052,0.4958945548587559,0.9979810375621486,0.0015502224496980878,1.0,0.0,
